Unnamed: 0,Position,Rating,Pace,Acceleration,Sprint Speed,Shooting,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Passing,Vision,Crossing,FK. Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Dribbling.1,Composure,Defending,Interceptions,Heading Accuracy,Marking,Standing Tackle,Sliding Tackle,Physicality,Jumping,Stamina,Strength,Aggression,Name,Club,Nation,League,Skills,Weak Foot,Intl. Rep,Foot,Height,Weight,Revision,Def. WR,Att. WR,Origin,Version,PS4 Games Played,Days in game,Acrobat,Aerial Threat,Clinical Finisher,Complete Defender,Complete Forward,Crosser,Distance Shooter,Dribbler,FK Specialist,Midfielder,Play Maker,Poacher,Speedster,Strength Spec,Tackler,Tactician,Avoids Using Weaker Foot,Backs Into Player,Chip Shot,Corner Specialist,Crosser - Early Crosser,Dives Into Tackles,Dribbler - Speed Dribbler,Flair,GK One On One,Giant Throw In,Injury Prone,Leadership,Long Throw,Long Thrower,One Club Player,Passing - Long Passer,Playmaker,Power Header,Puncher,Pushes Up For Corners,Selfish,Shooting - Chip Shot,Shooting - Finesse Shot,Shooting - Long Shot Taker,Sweeper Keeper,Takes Finesse Style Free Kicks,Takes Powerful Driven Free Kicks,Target Forward,Technical Dribbler,Tries To Beat Defensive Line,Ultimate Professional,games_day
3745,RM,71,78,79,78,67,65,72,64,68,58,48,62,61,68,43,64,58,61,73,85,87,65,73,73,68,20,18,54,16,16,14,62,78,76,63,40,Uffe Bech,Hannover 96,Denmark,Bundesliga,3,3,1,Left,170,75,Normal,Low,High,N\A, silver,965,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7030812319999997
3746,LM,71,80,83,77,67,68,66,72,67,61,52,64,65,58,65,68,57,70,78,87,83,69,68,78,70,41,30,48,36,51,43,58,57,74,48,63,Diego Fagundez,New England Revolution,Uruguay,Major League Soccer,4,2,1,Right,173,57,Normal,Low,High,N\A, silver,789,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.210084034
3747,LM,71,91,91,91,61,58,65,66,53,61,31,60,59,66,33,63,54,64,77,92,69,66,72,77,63,44,42,37,45,46,42,59,45,69,58,54,Gustav Wikheim,FC Midtjylland,Norway,Alka Superliga,4,4,1,Right,182,70,Normal,Med,High,N\A, silver,4095,357,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.47058824
3772,LM,71,78,78,78,67,70,64,74,74,48,61,69,72,65,81,71,60,82,74,78,78,64,74,74,65,49,54,40,55,45,44,58,55,64,60,48,Engin Bekdemir,Osmanlıspor,Turkey,Süper Lig,2,3,1,Right,171,66,Normal,Low,Med,N\A, silver,239,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.669467787
3776,LM,71,66,61,70,68,72,63,76,71,71,54,71,69,75,68,71,68,73,69,68,62,67,72,69,64,45,39,40,45,52,44,70,58,76,70,64,Clément Tainmont,Sporting Charleroi,France,Belgium Pro League,3,3,1,Left,185,72,Normal,Med,High,N\A, silver,305,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.854341737
3780,LM,71,78,78,78,62,64,63,68,63,40,55,64,66,70,42,67,56,66,73,77,72,62,72,73,68,50,40,55,53,50,55,71,77,82,77,40,Adam Reach,Sheffield Wednesday,England,EFL Championship,3,4,1,Left,185,73,Normal,Med,Med,N\A, silver,579,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.621848739
3783,RM,71,79,79,79,68,65,66,74,72,66,61,69,66,71,72,70,67,72,73,79,79,67,73,73,64,22,32,51,13,14,23,57,71,62,51,60,Emrah Başsan,Galatasaray SK,Turkey,Süper Lig,3,2,1,Left,177,66,Normal,Med,Med,N\A, silver,271,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7591036409999999
3788,LM,71,91,90,92,63,62,66,61,62,48,59,62,56,66,51,67,58,67,80,88,73,53,79,80,66,29,39,55,19,26,25,46,72,43,45,46,Álvaro Vadillo Cifuentes,SD Huesca,Spain,LaLiga 1 I 2 I 3,4,3,1,Right,180,70,Normal,Low,Med,N\A, silver,3655,357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23809524
3790,RM,71,85,88,83,55,63,52,60,54,64,54,64,64,71,57,65,54,68,78,90,89,68,73,78,69,26,28,38,18,29,24,50,88,70,41,39,Dieumerci Ndongala,Standard de Liège,Congo DR,Belgium Pro League,4,3,1,Right,170,59,Normal,Med,Med,N\A, silver,2808,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.8655462179999995
3792,LM,71,76,77,76,63,66,62,62,63,60,67,69,74,62,71,69,68,73,76,81,75,67,75,76,68,29,38,44,18,32,24,55,61,64,57,39,Adryan Oliveira Tavares,FC Sion,Brazil,Raiffeisen Super League,4,4,1,Right,175,70,Normal,Low,Med,N\A, silver,1090,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0532212889999997
3798,RM,71,81,76,85,68,69,69,70,63,61,67,63,64,60,53,67,60,61,76,69,60,71,74,76,77,32,47,66,23,25,21,73,71,70,80,58,Jorge Djaniny Tavares Semedo,Santos Laguna,Cape Verde Islands,LIGA Bancomer MX,3,3,1,Right,188,85,Normal,Med,High,N\A, silver,465,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.302521008
3802,RM,71,85,85,85,67,67,65,79,68,50,57,60,54,66,24,65,56,65,78,75,80,64,74,78,64,48,46,35,45,55,53,66,60,69,71,50,Jordon Ibe,Bournemouth,England,Premier League,3,4,1,Right,176,81,Normal,Med,Med,N\A, silver,19348,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.19607843
3804,LM,71,75,77,74,69,64,67,72,74,63,66,66,68,67,70,66,59,67,77,83,72,62,75,77,61,40,37,34,39,44,40,55,58,71,53,40,Simon Lundevall,IF Elfsborg,Sweden,Allsvenskan,3,4,1,Right,178,74,Normal,Med,Med,N\A, silver,424,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18767507
3812,LM,71,78,79,78,67,63,66,74,71,54,55,66,64,67,64,67,62,70,79,80,79,59,71,79,68,35,30,35,35,37,39,60,42,70,61,49,Solly March,Brighton & Hove Albion,England,Premier League,3,2,1,Left,180,88,Normal,Med,High,N\A, silver,1730,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.845938375
3813,LM,71,78,79,78,64,66,63,65,60,70,71,70,67,73,69,70,69,72,72,82,82,64,70,72,63,35,42,50,30,31,29,42,72,65,34,26,Patricio Rodríguez,AEK Athens,Argentina,Hellas Liga,4,4,1,Right,168,62,Normal,Low,High,N\A, silver,510,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.428571429
3815,RM,71,75,73,76,67,67,63,77,65,65,66,66,68,60,49,70,71,64,68,73,73,77,70,68,74,58,63,42,52,66,56,79,70,93,69,87,Marcus Rohdén,Crotone,Sweden,Calcio A,2,4,1,Right,182,76,Normal,Med,High,N\A, silver,507,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4201680669999999
3817,LM,71,81,83,80,66,67,65,71,66,58,69,67,64,70,65,68,67,69,73,83,78,66,70,73,67,26,34,49,22,19,25,61,63,66,55,68,Giannis Gianniotas,R. Valladolid CF,Greece,LaLiga 1 I 2 I 3,3,3,1,Right,174,71,Normal,Low,High,N\A, silver,673,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.8851540619999998
3820,RM,71,81,79,82,66,69,67,68,64,60,62,64,60,70,63,65,62,63,72,75,73,64,70,72,65,59,65,52,59,60,55,78,88,82,78,73,Alexander González,SD Huesca,Venezuela,LaLiga 1 I 2 I 3,3,4,1,Right,177,75,Normal,Med,High,N\A, silver,321,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.899159664
3825,LM,71,72,74,70,67,71,68,68,65,54,68,70,73,66,65,73,67,69,72,72,76,63,71,72,65,41,47,50,42,35,31,64,69,69,65,54,Darko Jevtić,Lech Poznań,Switzerland,Ekstraklasa,3,3,1,Left,182,75,Normal,Med,High,N\A, silver,1097,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.072829132
3833,LM,71,86,85,87,68,68,66,70,69,65,67,68,77,70,65,68,59,64,74,84,79,58,66,74,65,24,34,58,14,17,22,61,66,67,60,54,Ádám Gyurcsó,Pogoń Szczecin,Hungary,Ekstraklasa,3,3,1,Right,180,67,Normal,Med,High,N\A, silver,1332,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3.731092437
3840,RM,71,77,78,77,59,62,64,66,40,50,60,68,66,64,73,71,67,71,73,90,84,62,74,73,55,50,53,50,45,51,52,58,62,72,51,59,Thomas Pledl,FC Ingolstadt 04,Germany,Bundesliga 2,3,4,1,Right,173,72,Normal,Med,Med,N\A, silver,719,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0140056019999997
3850,LM,71,80,82,79,61,63,55,70,69,68,42,71,72,70,70,72,70,68,69,90,87,59,70,69,64,50,41,47,49,59,44,56,37,75,51,52,Ben Osborn,Nottingham Forest,England,EFL Championship,3,2,1,Left,176,75,Normal,High,High,N\A, silver,1122,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.142857143
3853,RM,71,89,88,90,69,55,67,72,73,66,67,67,66,69,64,67,64,75,77,81,74,57,75,77,72,55,56,48,55,57,50,68,56,62,71,70,Valentino Lazaro,Hertha BSC,Austria,Bundesliga,4,3,1,Right,178,75,Normal,Med,Med,N\A, silver,5659,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.85154062
3857,RM,71,82,83,81,69,68,71,73,64,59,59,63,64,66,41,67,53,63,72,67,66,64,70,72,59,27,27,56,19,27,20,67,65,74,70,50,Robert Leipertz,FC Ingolstadt 04,Germany,Bundesliga 2,2,4,1,Left,183,82,Normal,Med,High,N\A, silver,819,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2941176469999998
3864,RM,71,68,67,68,68,70,62,80,70,63,66,71,69,80,76,70,63,77,73,73,65,64,73,73,54,32,31,48,31,27,32,57,62,63,61,40,Sebastian Kerk,1. FC Nürnberg,Germany,Bundesliga 2,3,3,1,Left,184,78,Normal,Low,Med,N\A, silver,1008,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.823529412
3865,LM,71,72,74,71,61,68,64,65,49,65,47,68,66,69,49,72,63,68,69,67,67,68,70,69,68,67,68,60,69,68,66,74,73,80,72,72,Issiaga Sylla,Toulouse Football Club,Guinea,Ligue 1 Conforama,3,3,1,Left,180,75,Normal,Med,Med,N\A, silver,673,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8851540619999998
3872,RM,71,90,90,90,67,70,66,73,65,62,53,62,62,62,45,65,60,62,74,91,89,68,68,74,70,35,47,53,25,32,34,64,73,70,59,65,Sebastián Palacios,Club Atlético Talleres,Argentina,Primera División,4,4,1,Right,170,69,Normal,Low,Med,N\A, silver,2621,357,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.341736695
3886,RM,71,86,85,87,66,66,61,76,70,64,66,69,70,69,74,71,59,73,71,90,76,59,68,71,65,52,45,48,53,57,55,64,84,71,56,71,Yerson Candelo,Querétaro,Colombia,LIGA Bancomer MX,3,3,1,Right,170,68,Normal,Med,High,N\A, silver,660,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8487394959999999
3897,LM,71,85,83,86,68,58,65,72,75,57,67,67,58,69,73,68,67,73,73,84,87,67,71,73,52,49,55,52,47,46,46,57,59,85,39,68,Rodrigo Gómez,Deportivo Toluca,Argentina,LIGA Bancomer MX,3,2,1,Right,168,65,Normal,Low,High,N\A, silver,340,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9523809520000001
3916,LM,71,90,89,91,63,63,65,64,63,49,55,63,57,71,50,66,56,61,78,80,91,58,72,78,61,24,22,57,14,22,29,49,84,66,44,33,Álvaro García Rivera,Cádiz CF,Spain,LaLiga 1 I 2 I 3,3,3,1,Left,168,59,Normal,Med,Med,N\A, silver,3063,357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.579831933
3921,LM,71,82,83,81,61,66,60,65,62,55,59,68,68,70,60,71,62,70,73,83,88,69,67,73,65,54,55,50,53,53,57,56,66,70,54,42,Gael Sandoval,Santos Laguna,Mexico,LIGA Bancomer MX,3,4,1,Right,170,66,Normal,Med,Med,N\A, silver,424,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18767507
3926,LM,71,72,73,72,62,70,61,66,65,53,53,68,72,67,49,71,65,69,69,73,74,69,71,69,60,62,66,50,62,63,65,70,72,81,67,63,Min Woo Kim,Suwon Samsung Bluewings,Korea Republic,K LEAGUE Classic,3,4,1,Left,172,69,Normal,High,High,N\A, silver,467,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308123249
3954,LM,71,82,84,81,68,67,70,78,58,66,61,64,60,66,62,66,63,57,72,76,77,68,73,72,63,31,38,59,25,25,23,63,79,69,64,49,Iván López Álvarez,Levante UD,Spain,LaLiga Santander,3,3,1,Right,174,74,Normal,Med,Med,N\A, silver,2213,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198879552
3956,LM,71,72,71,72,65,69,62,71,69,63,58,67,70,64,59,70,64,69,71,85,68,74,69,71,65,59,59,52,57,62,59,68,84,82,54,79,Yamil Asad,Atlanta United,Argentina,Major League Soccer,3,3,1,Right,177,78,Normal,High,High,N\A, silver,2982,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.352941176
3958,LM,71,77,77,77,60,65,53,66,68,49,66,67,69,62,52,71,67,72,74,74,78,71,73,74,74,57,60,50,54,61,56,68,62,77,65,68,João Rafael Brito Teixeira,Vitória Setúbal,Portugal,Liga NOS,3,3,1,Right,179,72,Normal,Med,High,N\A, silver,465,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.302521008
3974,LM,71,72,73,71,64,64,64,64,63,64,68,69,71,66,65,72,65,63,73,81,85,70,72,73,68,51,58,49,45,52,53,65,58,84,59,56,Hiroki Yamada,Júbilo Iwata,Japan,Meiji Yasuda J1 League,3,3,1,Right,173,66,Normal,Med,High,N\A, silver,427,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1960784309999999
3975,RM,71,75,79,72,70,72,64,80,80,59,55,68,67,69,64,70,61,73,75,81,75,66,73,75,60,43,41,59,43,42,34,65,63,59,71,56,Jérémie Boga,Birmingham City,Côte d'Ivoire,EFL Championship,4,3,1,Right,172,68,Normal,Low,High,N\A, silver,548,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.535014006
3976,RM,71,80,82,79,60,68,54,62,77,48,51,66,74,66,52,64,65,65,78,76,80,66,69,78,60,38,28,46,41,40,38,60,61,72,56,53,Walter Montoya,Sevilla FC,Argentina,LaLiga Santander,3,3,1,Right,175,73,Normal,Med,Med,N\A, silver,1252,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.507002801
3986,LM,71,90,91,90,60,60,58,68,62,47,58,61,56,62,37,66,61,61,74,86,76,65,72,74,68,16,12,43,12,13,15,61,58,81,62,36,Carlos Embalo,Palermo,Guinea-Bissau,Calcio B,3,3,1,Left,175,74,Normal,Low,Med,N\A, silver,1874,357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24929972
3989,RM,71,83,85,81,69,72,69,70,71,68,63,66,71,62,63,67,65,60,73,78,71,53,73,73,67,36,32,60,32,34,33,73,72,76,72,73,Benjamin Verbič,FC København,Slovenia,Alka Superliga,3,3,1,Right,179,70,Normal,Med,High,N\A, silver,693,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.941176471
3991,LM,71,81,79,82,66,65,65,68,70,63,65,67,65,65,63,70,67,62,74,72,70,63,70,74,66,21,22,35,15,21,22,64,65,72,67,45,Mahmoud Hassan,Kasimpaşa SK,Egypt,Süper Lig,3,5,1,Right,179,77,Normal,Low,Med,N\A, silver,1652,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.62745098
3998,RM,71,75,77,73,56,66,45,70,61,56,61,71,69,75,75,70,66,72,75,82,78,64,75,75,68,46,44,25,44,53,52,61,45,75,58,56,Nik Omladič,SpVgg Greuther Fuerth,Slovenia,Bundesliga 2,3,3,1,Left,180,72,Normal,Med,High,N\A, silver,382,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.070028011
3999,LM,71,76,79,74,64,61,62,70,65,49,70,71,69,75,82,69,65,80,72,77,85,67,70,72,71,42,39,37,40,48,37,63,78,78,62,45,Ignacio Malcorra,Club Tijuana,Argentina,LIGA Bancomer MX,2,4,1,Left,170,70,Normal,Med,Med,N\A, silver,225,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6302521010000001
4008,RM,71,79,80,79,71,67,73,71,70,65,68,67,67,70,66,69,62,64,69,77,68,62,72,69,61,34,33,55,31,32,25,69,60,68,78,50,Ricardo Lopes Pereira,Jeonbuk Hyundai Motors,Brazil,K LEAGUE Classic,4,4,1,Left,184,78,Normal,Low,High,N\A, silver,1148,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.215686275
4014,LM,71,68,67,68,71,62,69,75,72,71,75,73,72,77,78,72,70,71,70,81,78,65,68,70,68,55,57,65,56,51,52,74,81,82,68,76,Jason Berthomier,Stade Brestois 29,France,Domino’s Ligue 2,3,4,1,Left,175,68,Normal,Med,High,N\A, silver,273,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.764705882
4017,LM,71,76,76,76,67,72,69,71,57,64,65,64,66,67,58,65,59,65,76,75,59,74,73,76,63,38,40,31,38,39,40,54,57,57,57,42,Borja Valle Balonga,RC Deportivo,Spain,LaLiga Santander,4,4,1,Right,177,72,Normal,Med,High,N\A, silver,1666,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667
4024,LM,71,78,79,77,68,62,70,71,64,64,62,68,64,70,72,71,65,67,74,78,85,54,76,74,61,29,33,40,27,27,23,60,55,70,62,44,Leonardo da Silva Souza,Al Ahli,Brazil,Dawry Jameel,3,3,1,Right,174,70,Normal,Med,Med,N\A, silver,3062,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8.577030812
4027,LM,71,78,77,78,70,72,69,73,68,76,65,65,68,68,49,68,58,54,72,73,60,70,68,72,67,42,57,76,37,31,28,77,82,79,78,73,Mbilla Etame,Alanyaspor,Cameroon,Süper Lig,3,3,1,Right,180,77,Normal,High,High,N\A, silver,197,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5518207279999999
4038,LM,71,83,84,83,70,65,71,72,68,62,68,65,61,65,47,71,62,58,74,80,79,64,73,74,59,31,29,68,25,27,28,53,41,55,58,40,José Manuel Arnáiz Díaz,FC Barcelona “B”,Spain,LaLiga 1 I 2 I 3,4,4,1,Right,175,70,Normal,Med,Med,N\A, silver,3886,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88515406
4041,RM,71,72,74,71,68,62,68,72,71,37,68,70,64,69,61,76,67,70,75,76,89,63,74,75,66,25,23,32,24,25,23,40,41,56,33,35,Javier Ontiveros Parra,Málaga CF,Spain,LaLiga Santander,3,3,1,Right,172,68,Normal,Low,Med,N\A, silver,1575,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.4117647060000005
4047,RM,71,75,83,69,56,63,53,66,51,63,52,70,68,64,54,75,74,70,86,82,81,55,75,86,69,33,29,46,29,36,29,39,57,49,31,42,Amine Harit,FC Schalke 04,France,Bundesliga,4,3,1,Right,179,66,Normal,Low,High,N\A, silver,11478,357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32.1512605
4054,LM,71,92,92,92,62,66,62,69,55,58,63,58,60,56,34,67,48,48,74,90,78,74,71,74,67,22,22,67,13,18,16,63,79,72,65,42,Takuma Asano,VfB Stuttgart,Japan,Bundesliga,3,4,1,Right,173,71,Normal,Med,High,N\A, silver,10111,357,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.32212885
4060,RM,71,87,88,87,65,71,62,74,62,54,65,59,63,64,53,61,44,59,75,90,78,76,72,75,63,30,25,39,21,36,36,58,34,62,55,65,Jonathan Ikoné,Montpellier Hérault SC,France,Ligue 1 Conforama,3,4,1,Left,175,67,Normal,Med,High,N\A, silver,3050,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8.543417367
4064,RM,71,82,81,83,68,60,70,72,66,56,68,63,71,72,65,60,48,68,74,81,80,72,73,74,63,29,24,52,21,30,38,54,50,75,48,43,João Pedro Reis Amaral,Vitória Setúbal,Portugal,Liga NOS,3,3,1,Left,172,65,Normal,Med,High,N\A, silver,1003,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80952381
